word,sign_type,file_path
cup,video,/SL/cup/14287.mp4
cup,video,/SL/cup/14288.mp4
cup,video,/SL/cup/14289.mp4
cup,video,/SL/cup/14291.mp4
cup,video,/SL/cup/14292.mp4
cup,video,/SL/cup/14298.mp4
curious,video,/SL/curious/14312.mp4
curious,video,/SL/curious/14313.mp4
curious,video,/SL/curious/14314.mp4
curious,video,/SL/curious/14316.mp4
curious,video,/SL/curious/14319.mp4
curious,video,/SL/curious/65429.mp4
curriculum,video,/SL/curriculum/14366.mp4
curriculum,video,/SL/curriculum/14367.mp4
curriculum,video,/SL/curriculum/14368.mp4
curriculum,video,/SL/curriculum/14370.mp4
curriculum,video,/SL/curriculum/14373.mp4
curriculum,video,/SL/curriculum/65431.mp4
curse,video,/SL/curse/14375.mp4
curse,video,/SL/curse/14376.mp4
curse,video,/SL/curse/14378.mp4
curse,video,/SL/curse/14379.mp4
curse,video,/SL/curse/14380.mp4
curse,video,/SL/curse/14385.mp4
curtain,video,/SL/curtain/14393.mp4
curtain,video,/SL/curtain/14396.mp4
customer,video,/SL/customer/14432.mp4
customer,video,/SL/customer/14433.mp4
customer,video,/SL/customer/14437.mp4
customer,video,/SL/customer/14438.mp4
cut,video,/SL/cut/14466.mp4
cut,video,/SL/cut/14467.mp4
cut,video,/SL/cut/14477.mp4
cut,video,/SL/cut/14478.mp4
cut,video,/SL/cut/14479.mp4
cut,video,/SL/cut/14481.mp4
cut,video,/SL/cut/14482.mp4
cut,video,/SL/cut/14485.mp4
cute,video,/SL/cute/14451.mp4
cute,video,/SL/cute/14452.mp4
cute,video,/SL/cute/14453.mp4
cute,video,/SL/cute/14454.mp4
cute,video,/SL/cute/14457.mp4
cute,video,/SL/cute/14458.mp4
cute,video,/SL/cute/14461.mp4
d,video,/SL/d/15996.mp4
d,video,/SL/d/15997.mp4
d,video,/SL/d/15998.mp4
d,video,/SL/d/16000.mp4
d,video,/SL/d/66042.mp4
dad,video,/SL/dad/14565.mp4
dad,video,/SL/dad/14566.mp4
dad,video,/SL/dad/14567.mp4
dad,video,/SL/dad/14568.mp4
dad,video,/SL/dad/14569.mp4
dad,video,/SL/dad/14572.mp4
dad,video,/SL/dad/69289.mp4
daily,video,/SL/daily/14577.mp4
daily,video,/SL/daily/14578.mp4
daily,video,/SL/daily/14580.mp4
daily,video,/SL/daily/14584.mp4
daily,video,/SL/daily/65433.mp4
damage,video,/SL/damage/14602.mp4
damage,video,/SL/damage/14604.mp4
damage,video,/SL/damage/14606.mp4
damage,video,/SL/damage/14608.mp4
dance,video,/SL/dance/14622.mp4
dance,video,/SL/dance/14623.mp4
dance,video,/SL/dance/14624.mp4
dance,video,/SL/dance/14625.mp4
dance,video,/SL/dance/14627.mp4
dance,video,/SL/dance/14633.mp4
dance,video,/SL/dance/65434.mp4
dancer,video,/SL/dancer/14635.mp4
dancer,video,/SL/dancer/14636.mp4
dancer,video,/SL/dancer/14638.mp4
dancer,video,/SL/dancer/65436.mp4
danger,video,/SL/danger/14645.mp4
danger,video,/SL/danger/14646.mp4
danger,video,/SL/danger/14647.mp4
danger,video,/SL/danger/14648.mp4
danger,video,/SL/danger/14650.mp4
dangerous,video,/SL/dangerous/14652.mp4
dangerous,video,/SL/dangerous/14653.mp4
dangerous,video,/SL/dangerous/14656.mp4
dangerous,video,/SL/dangerous/14657.mp4
dangerous,video,/SL/dangerous/65437.mp4
dangerous,video,/SL/dangerous/65438.mp4
dark,video,/SL/dark/14671.mp4
dark,video,/SL/dark/14672.mp4
dark,video,/SL/dark/14673.mp4
dark,video,/SL/dark/14674.mp4
dark,video,/SL/dark/14675.mp4
dark,video,/SL/dark/14676.mp4
dark,video,/SL/dark/14680.mp4
dark,video,/SL/dark/14681.mp4
dark,video,/SL/dark/14685.mp4
dark,video,/SL/dark/65439.mp4
dark,video,/SL/dark/65440.mp4
dark,video,/SL/dark/69290.mp4
date,video,/SL/date/14728.mp4
date,video,/SL/date/14729.mp4
date,video,/SL/date/14734.mp4
date,video,/SL/date/14741.mp4
date,video,/SL/date/65442.mp4
daughter,video,/SL/daughter/14749.mp4
daughter,video,/SL/daughter/14750.mp4
daughter,video,/SL/daughter/14751.mp4
daughter,video,/SL/daughter/14752.mp4
daughter,video,/SL/daughter/14753.mp4
daughter,video,/SL/daughter/14754.mp4
daughter,video,/SL/daughter/14755.mp4
daughter,video,/SL/daughter/14756.mp4
daughter,video,/SL/daughter/14757.mp4
daughter,video,/SL/daughter/14760.mp4
daughter,video,/SL/daughter/65443.mp4
dawn,video,/SL/dawn/14773.mp4
dawn,video,/SL/dawn/14774.mp4
dawn,video,/SL/dawn/14775.mp4
dawn,video,/SL/dawn/14777.mp4
dawn,video,/SL/dawn/14778.mp4
day,video,/SL/day/14792.mp4
day,video,/SL/day/14793.mp4
day,video,/SL/day/14794.mp4
day,video,/SL/day/14795.mp4
day,video,/SL/day/14796.mp4
day,video,/SL/day/14799.mp4
day,video,/SL/day/14803.mp4
day,video,/SL/day/65444.mp4
day,video,/SL/day/69291.mp4
dead,video,/SL/dead/14835.mp4
dead,video,/SL/dead/14836.mp4
dead,video,/SL/dead/14837.mp4
dead,video,/SL/dead/14839.mp4
dead,video,/SL/dead/14845.mp4
deaf,video,/SL/deaf/14882.mp4
deaf,video,/SL/deaf/14883.mp4
deaf,video,/SL/deaf/14884.mp4
deaf,video,/SL/deaf/14885.mp4
deaf,video,/SL/deaf/14886.mp4
deaf,video,/SL/deaf/14887.mp4
deaf,video,/SL/deaf/14888.mp4
deaf,video,/SL/deaf/14893.mp4
deaf,video,/SL/deaf/14894.mp4
deaf,video,/SL/deaf/14903.mp4
deaf,video,/SL/deaf/65445.mp4
death,video,/SL/death/14952.mp4
death,video,/SL/death/14953.mp4
death,video,/SL/death/14954.mp4
death,video,/SL/death/14955.mp4
death,video,/SL/death/14957.mp4
debate,video,/SL/debate/14961.mp4
debate,video,/SL/debate/14964.mp4
debate,video,/SL/debate/14966.mp4
debate,video,/SL/debate/14968.mp4
debt,video,/SL/debt/14978.mp4
debt,video,/SL/debt/14979.mp4
debt,video,/SL/debt/14981.mp4
debt,video,/SL/debt/14984.mp4
december,video,/SL/december/15018.mp4
december,video,/SL/december/15019.mp4
december,video,/SL/december/15020.mp4
december,video,/SL/december/15022.mp4
december,video,/SL/december/15025.mp4
decide,video,/SL/decide/15032.mp4
decide,video,/SL/decide/15033.mp4
decide,video,/SL/decide/15034.mp4
decide,video,/SL/decide/15035.mp4
decide,video,/SL/decide/15037.mp4
decide,video,/SL/decide/15038.mp4
decide,video,/SL/decide/15043.mp4
decide,video,/SL/decide/65449.mp4
decide,video,/SL/decide/65450.mp4
decorate,video,/SL/decorate/15093.mp4
decorate,video,/SL/decorate/15094.mp4
decorate,video,/SL/decorate/15095.mp4
decorate,video,/SL/decorate/15096.mp4
decorate,video,/SL/decorate/15099.mp4
decorate,video,/SL/decorate/15100.mp4
decorate,video,/SL/decorate/15101.mp4
decorate,video,/SL/decorate/15103.mp4
decorate,video,/SL/decorate/65451.mp4
decrease,video,/SL/decrease/15110.mp4
decrease,video,/SL/decrease/15111.mp4
decrease,video,/SL/decrease/15112.mp4
decrease,video,/SL/decrease/15116.mp4
decrease,video,/SL/decrease/15120.mp4
deduct,video,/SL/deduct/15139.mp4
deduct,video,/SL/deduct/15140.mp4
deduct,video,/SL/deduct/15141.mp4
deduct,video,/SL/deduct/15142.mp4
deduct,video,/SL/deduct/15143.mp4
deduct,video,/SL/deduct/15144.mp4
deduct,video,/SL/deduct/15145.mp4
deduct,video,/SL/deduct/15146.mp4
deep,video,/SL/deep/15157.mp4
deep,video,/SL/deep/15158.mp4
deep,video,/SL/deep/15159.mp4
deep,video,/SL/deep/15160.mp4
deep,video,/SL/deep/15161.mp4
deep,video,/SL/deep/15162.mp4
deep,video,/SL/deep/15163.mp4
deep,video,/SL/deep/15166.mp4
deep,video,/SL/deep/65453.mp4
deer,video,/SL/deer/15171.mp4
deer,video,/SL/deer/15172.mp4
deer,video,/SL/deer/15173.mp4
deer,video,/SL/deer/15174.mp4
deer,video,/SL/deer/15175.mp4
deer,video,/SL/deer/15176.mp4
deer,video,/SL/deer/15177.mp4
deer,video,/SL/deer/15180.mp4
deer,video,/SL/deer/69292.mp4
defeat,video,/SL/defeat/15185.mp4
defeat,video,/SL/defeat/15187.mp4
defeat,video,/SL/defeat/15196.mp4
defeat,video,/SL/defeat/15199.mp4
defend,video,/SL/defend/15213.mp4
defend,video,/SL/defend/15214.mp4
defend,video,/SL/defend/15215.mp4
defend,video,/SL/defend/15217.mp4
defend,video,/SL/defend/15219.mp4
degree,video,/SL/degree/15293.mp4
degree,video,/SL/degree/15294.mp4
degree,video,/SL/degree/15296.mp4
degree,video,/SL/degree/15297.mp4
degree,video,/SL/degree/15302.mp4
degree,video,/SL/degree/65454.mp4
delay,video,/SL/delay/15319.mp4
delay,video,/SL/delay/15320.mp4
delay,video,/SL/delay/15321.mp4
delay,video,/SL/delay/15322.mp4
delay,video,/SL/delay/15323.mp4
delay,video,/SL/delay/15325.mp4
delay,video,/SL/delay/15326.mp4
delay,video,/SL/delay/15327.mp4
delay,video,/SL/delay/15328.mp4
delay,video,/SL/delay/15330.mp4
delay,video,/SL/delay/15332.mp4
delicious,video,/SL/delicious/15361.mp4
delicious,video,/SL/delicious/15362.mp4
delicious,video,/SL/delicious/15363.mp4
delicious,video,/SL/delicious/15364.mp4
delicious,video,/SL/delicious/15365.mp4
delicious,video,/SL/delicious/15366.mp4
delicious,video,/SL/delicious/15369.mp4
delicious,video,/SL/delicious/15370.mp4
delicious,video,/SL/delicious/15374.mp4
delicious,video,/SL/delicious/65457.mp4
deliver,video,/SL/deliver/15401.mp4
deliver,video,/SL/deliver/15402.mp4
deliver,video,/SL/deliver/15405.mp4
deliver,video,/SL/deliver/15406.mp4
demand,video,/SL/demand/15422.mp4
demand,video,/SL/demand/15423.mp4
demand,video,/SL/demand/15424.mp4
demand,video,/SL/demand/15425.mp4
demand,video,/SL/demand/15426.mp4
demand,video,/SL/demand/15428.mp4
demand,video,/SL/demand/15430.mp4
demand,video,/SL/demand/65458.mp4
democrat,video,/SL/democrat/15448.mp4
democrat,video,/SL/democrat/15449.mp4
democrat,video,/SL/democrat/15450.mp4
democrat,video,/SL/democrat/15453.mp4
demonstrate,video,/SL/demonstrate/15474.mp4
demonstrate,video,/SL/demonstrate/15475.mp4
demonstrate,video,/SL/demonstrate/15476.mp4
demonstrate,video,/SL/demonstrate/15477.mp4
demonstrate,video,/SL/demonstrate/15479.mp4
demonstrate,video,/SL/demonstrate/15481.mp4
dentist,video,/SL/dentist/15528.mp4
dentist,video,/SL/dentist/15529.mp4
dentist,video,/SL/dentist/15530.mp4
dentist,video,/SL/dentist/15531.mp4
dentist,video,/SL/dentist/15533.mp4
dentist,video,/SL/dentist/15534.mp4
dentist,video,/SL/dentist/15537.mp4
dentist,video,/SL/dentist/65460.mp4
deny,video,/SL/deny/15547.mp4
deny,video,/SL/deny/15548.mp4
deny,video,/SL/deny/15549.mp4
deny,video,/SL/deny/15551.mp4
deny,video,/SL/deny/65461.mp4
deodorant,video,/SL/deodorant/15557.mp4
deodorant,video,/SL/deodorant/15558.mp4
deodorant,video,/SL/deodorant/15559.mp4
deodorant,video,/SL/deodorant/15560.mp4
deodorant,video,/SL/deodorant/15561.mp4
deodorant,video,/SL/deodorant/15564.mp4
deodorant,video,/SL/deodorant/65462.mp4
department,video,/SL/department/15577.mp4
department,video,/SL/department/15578.mp4
department,video,/SL/department/15584.mp4
department,video,/SL/department/65464.mp4
depend,video,/SL/depend/15601.mp4
depend,video,/SL/depend/15602.mp4
depend,video,/SL/depend/15603.mp4
depend,video,/SL/depend/15606.mp4
depend,video,/SL/depend/15607.mp4
depend,video,/SL/depend/15610.mp4
depend,video,/SL/depend/65465.mp4
deposit,video,/SL/deposit/15631.mp4
deposit,video,/SL/deposit/15632.mp4
deposit,video,/SL/deposit/15633.mp4
deposit,video,/SL/deposit/15635.mp4
deposit,video,/SL/deposit/15638.mp4
depressed,video,/SL/depressed/15648.mp4
depressed,video,/SL/depressed/15649.mp4
depressed,video,/SL/depressed/15650.mp4
depressed,video,/SL/depressed/15652.mp4
depressed,video,/SL/depressed/65466.mp4
descend,video,/SL/descend/15695.mp4
descend,video,/SL/descend/15701.mp4
descend,video,/SL/descend/15702.mp4
descend,video,/SL/descend/15704.mp4
describe,video,/SL/describe/15706.mp4
describe,video,/SL/describe/15707.mp4
describe,video,/SL/describe/15708.mp4
describe,video,/SL/describe/15709.mp4
describe,video,/SL/describe/15711.mp4
describe,video,/SL/describe/15713.mp4
describe,video,/SL/describe/69294.mp4
desert,video,/SL/desert/15721.mp4
desert,video,/SL/desert/15723.mp4
desert,video,/SL/desert/15724.mp4
desert,video,/SL/desert/15725.mp4
desert,video,/SL/desert/15728.mp4
desert,video,/SL/desert/15732.mp4
desert,video,/SL/desert/65467.mp4
design,video,/SL/design/15750.mp4
design,video,/SL/design/15751.mp4
design,video,/SL/design/15753.mp4
design,video,/SL/design/15755.mp4
design,video,/SL/design/65468.mp4
desk,video,/SL/desk/15772.mp4
desk,video,/SL/desk/15773.mp4
desk,video,/SL/desk/15774.mp4
desk,video,/SL/desk/15775.mp4
desk,video,/SL/desk/15776.mp4
desk,video,/SL/desk/15781.mp4
dessert,video,/SL/dessert/15808.mp4
dessert,video,/SL/dessert/15809.mp4
dessert,video,/SL/dessert/15810.mp4
dessert,video,/SL/dessert/15811.mp4
dessert,video,/SL/dessert/15813.mp4
dessert,video,/SL/dessert/15815.mp4
dessert,video,/SL/dessert/15817.mp4
dessert,video,/SL/dessert/65470.mp4
destroy,video,/SL/destroy/15826.mp4
destroy,video,/SL/destroy/15827.mp4
destroy,video,/SL/destroy/15828.mp4
destroy,video,/SL/destroy/15829.mp4
destroy,video,/SL/destroy/15831.mp4
destroy,video,/SL/destroy/15835.mp4
destroy,video,/SL/destroy/65471.mp4
detach,video,/SL/detach/15844.mp4
detach,video,/SL/detach/15845.mp4
detach,video,/SL/detach/15849.mp4
detach,video,/SL/detach/15850.mp4
detective,video,/SL/detective/15876.mp4
detective,video,/SL/detective/15878.mp4
detective,video,/SL/detective/15880.mp4
determine,video,/SL/determine/15899.mp4
determine,video,/SL/determine/15900.mp4
determine,video,/SL/determine/15904.mp4
determine,video,/SL/determine/15907.mp4
develop,video,/SL/develop/15933.mp4
develop,video,/SL/develop/15934.mp4
develop,video,/SL/develop/15935.mp4
develop,video,/SL/develop/15936.mp4
develop,video,/SL/develop/15937.mp4
develop,video,/SL/develop/15938.mp4
develop,video,/SL/develop/15941.mp4
develop,video,/SL/develop/65472.mp4
develop,video,/SL/develop/65473.mp4
devil,video,/SL/devil/15957.mp4
devil,video,/SL/devil/15958.mp4
devil,video,/SL/devil/65474.mp4
diabetes,video,/SL/diabetes/16002.mp4
diabetes,video,/SL/diabetes/16004.mp4
diabetes,video,/SL/diabetes/16005.mp4
diabetes,video,/SL/diabetes/16006.mp4
diabetes,video,/SL/diabetes/16007.mp4
diabetes,video,/SL/diabetes/16009.mp4
diamond,video,/SL/diamond/16061.mp4
diamond,video,/SL/diamond/16063.mp4
diamond,video,/SL/diamond/16065.mp4
diamond,video,/SL/diamond/16066.mp4
diamond,video,/SL/diamond/16069.mp4
diamond,video,/SL/diamond/16073.mp4
diamond,video,/SL/diamond/65476.mp4
diaper,video,/SL/diaper/16081.mp4
diaper,video,/SL/diaper/16082.mp4
diaper,video,/SL/diaper/16083.mp4
diaper,video,/SL/diaper/16084.mp4
diaper,video,/SL/diaper/16085.mp4
diaper,video,/SL/diaper/16087.mp4
diaper,video,/SL/diaper/65477.mp4
diarrhea,video,/SL/diarrhea/16097.mp4
diarrhea,video,/SL/diarrhea/16098.mp4
diarrhea,video,/SL/diarrhea/16099.mp4
diarrhea,video,/SL/diarrhea/16100.mp4
diarrhea,video,/SL/diarrhea/16101.mp4
diarrhea,video,/SL/diarrhea/16102.mp4
diarrhea,video,/SL/diarrhea/16104.mp4
dice,video,/SL/dice/16110.mp4
dice,video,/SL/dice/16114.mp4
dice,video,/SL/dice/16117.mp4
dice,video,/SL/dice/65478.mp4
dictionary,video,/SL/dictionary/16124.mp4
dictionary,video,/SL/dictionary/16125.mp4
dictionary,video,/SL/dictionary/16126.mp4
dictionary,video,/SL/dictionary/16127.mp4
dictionary,video,/SL/dictionary/16131.mp4
dictionary,video,/SL/dictionary/16134.mp4
die,video,/SL/die/16161.mp4
die,video,/SL/die/16164.mp4
die,video,/SL/die/16168.mp4
die,video,/SL/die/65479.mp4
different,video,/SL/different/16191.mp4
different,video,/SL/different/16192.mp4
different,video,/SL/different/16193.mp4
different,video,/SL/different/16194.mp4
different,video,/SL/different/16195.mp4
different,video,/SL/different/16196.mp4
different,video,/SL/different/16197.mp4
different,video,/SL/different/16198.mp4
different,video,/SL/different/16203.mp4
different,video,/SL/different/65480.mp4
difficult,video,/SL/difficult/16212.mp4
difficult,video,/SL/difficult/16213.mp4
difficult,video,/SL/difficult/16214.mp4
difficult,video,/SL/difficult/16216.mp4
difficult,video,/SL/difficult/16220.mp4
dig,video,/SL/dig/16231.mp4
dig,video,/SL/dig/16233.mp4
dig,video,/SL/dig/16235.mp4
dig,video,/SL/dig/16238.mp4
dig,video,/SL/dig/16241.mp4
dime,video,/SL/dime/16268.mp4
dime,video,/SL/dime/16269.mp4
dime,video,/SL/dime/16270.mp4
dime,video,/SL/dime/16271.mp4
dime,video,/SL/dime/16272.mp4
dime,video,/SL/dime/16274.mp4
dining room,video,/SL/dining room/16314.mp4
dining room,video,/SL/dining room/16315.mp4
dining room,video,/SL/dining room/16316.mp4
dining room,video,/SL/dining room/16317.mp4
dining room,video,/SL/dining room/16319.mp4
dinner,video,/SL/dinner/16322.mp4
dinner,video,/SL/dinner/16323.mp4
dinner,video,/SL/dinner/16324.mp4
dinner,video,/SL/dinner/16325.mp4
dinner,video,/SL/dinner/16326.mp4
dinner,video,/SL/dinner/16327.mp4
dinner,video,/SL/dinner/16328.mp4
dinner,video,/SL/dinner/16330.mp4
dinosaur,video,/SL/dinosaur/16333.mp4
dinosaur,video,/SL/dinosaur/16334.mp4
dinosaur,video,/SL/dinosaur/16335.mp4
dinosaur,video,/SL/dinosaur/16336.mp4
dinosaur,video,/SL/dinosaur/16337.mp4
dinosaur,video,/SL/dinosaur/16342.mp4
dinosaur,video,/SL/dinosaur/65483.mp4
diploma,video,/SL/diploma/16351.mp4
diploma,video,/SL/diploma/16352.mp4
diploma,video,/SL/diploma/16353.mp4
diploma,video,/SL/diploma/16354.mp4
diploma,video,/SL/diploma/16355.mp4
diploma,video,/SL/diploma/16358.mp4
director,video,/SL/director/16383.mp4
director,video,/SL/director/16384.mp4
director,video,/SL/director/16386.mp4
director,video,/SL/director/65484.mp4
dirt,video,/SL/dirt/16394.mp4
dirt,video,/SL/dirt/16396.mp4
dirt,video,/SL/dirt/16397.mp4
dirt,video,/SL/dirt/16398.mp4
dirt,video,/SL/dirt/16400.mp4
dirty,video,/SL/dirty/16404.mp4
dirty,video,/SL/dirty/16405.mp4
dirty,video,/SL/dirty/16406.mp4
dirty,video,/SL/dirty/16407.mp4
dirty,video,/SL/dirty/16409.mp4
dirty,video,/SL/dirty/16411.mp4
dirty,video,/SL/dirty/16412.mp4
dirty,video,/SL/dirty/65485.mp4
dirty,video,/SL/dirty/69296.mp4
disagree,video,/SL/disagree/16428.mp4
disagree,video,/SL/disagree/16429.mp4
disagree,video,/SL/disagree/16430.mp4
disagree,video,/SL/disagree/16431.mp4
disagree,video,/SL/disagree/16432.mp4
disagree,video,/SL/disagree/16436.mp4
disappear,video,/SL/disappear/16438.mp4
disappear,video,/SL/disappear/16439.mp4
disappear,video,/SL/disappear/16440.mp4
disappear,video,/SL/disappear/16441.mp4
disappear,video,/SL/disappear/16442.mp4
disappear,video,/SL/disappear/16443.mp4
disappear,video,/SL/disappear/16444.mp4
disappear,video,/SL/disappear/16450.mp4
discipline,video,/SL/discipline/16502.mp4
discipline,video,/SL/discipline/16503.mp4
discipline,video,/SL/discipline/16504.mp4
discipline,video,/SL/discipline/16505.mp4
discipline,video,/SL/discipline/16506.mp4
discipline,video,/SL/discipline/16511.mp4
disconnect,video,/SL/disconnect/16525.mp4
disconnect,video,/SL/disconnect/16526.mp4
disconnect,video,/SL/disconnect/16527.mp4
disconnect,video,/SL/disconnect/16528.mp4
disconnect,video,/SL/disconnect/16529.mp4
disconnect,video,/SL/disconnect/16530.mp4
disconnect,video,/SL/disconnect/16531.mp4
disconnect,video,/SL/disconnect/65488.mp4
disconnect,video,/SL/disconnect/65489.mp4
discount,video,/SL/discount/16541.mp4
discount,video,/SL/discount/16542.mp4
discount,video,/SL/discount/16543.mp4
discount,video,/SL/discount/16544.mp4
discount,video,/SL/discount/16546.mp4
discover,video,/SL/discover/16560.mp4
discover,video,/SL/discover/16561.mp4
discover,video,/SL/discover/16562.mp4
discover,video,/SL/discover/16563.mp4
discover,video,/SL/discover/16564.mp4
discover,video,/SL/discover/16565.mp4
discover,video,/SL/discover/16567.mp4
discover,video,/SL/discover/16569.mp4
discuss,video,/SL/discuss/16585.mp4
discuss,video,/SL/discuss/16586.mp4
discuss,video,/SL/discuss/16587.mp4
discuss,video,/SL/discuss/16588.mp4
discuss,video,/SL/discuss/16590.mp4
discuss,video,/SL/discuss/16591.mp4
discuss,video,/SL/discuss/16592.mp4
discuss,video,/SL/discuss/16593.mp4
discuss,video,/SL/discuss/16598.mp4
discuss,video,/SL/discuss/65491.mp4
disgust,video,/SL/disgust/16640.mp4
disgust,video,/SL/disgust/16641.mp4
disgust,video,/SL/disgust/16642.mp4
disgust,video,/SL/disgust/16643.mp4
disgust,video,/SL/disgust/16644.mp4
disgust,video,/SL/disgust/16646.mp4
disgusted,video,/SL/disgusted/16635.mp4
disgusted,video,/SL/disgusted/16636.mp4
disgusted,video,/SL/disgusted/16637.mp4
disgusted,video,/SL/disgusted/16639.mp4
disgusted,video,/SL/disgusted/65492.mp4
dismiss,video,/SL/dismiss/16703.mp4
dismiss,video,/SL/dismiss/16704.mp4
dismiss,video,/SL/dismiss/16705.mp4
dismiss,video,/SL/dismiss/16706.mp4
dismiss,video,/SL/dismiss/16707.mp4
dismiss,video,/SL/dismiss/16709.mp4
dissolve,video,/SL/dissolve/16804.mp4
dissolve,video,/SL/dissolve/16805.mp4
dissolve,video,/SL/dissolve/16806.mp4
dissolve,video,/SL/dissolve/16807.mp4
dissolve,video,/SL/dissolve/16808.mp4
dissolve,video,/SL/dissolve/16809.mp4
dissolve,video,/SL/dissolve/16811.mp4
dissolve,video,/SL/dissolve/65494.mp4
disturb,video,/SL/disturb/16872.mp4
disturb,video,/SL/disturb/16873.mp4
disturb,video,/SL/disturb/16874.mp4
disturb,video,/SL/disturb/16877.mp4
disturb,video,/SL/disturb/16878.mp4
disturb,video,/SL/disturb/16880.mp4
dive,video,/SL/dive/16890.mp4
dive,video,/SL/dive/16891.mp4
dive,video,/SL/dive/16892.mp4
dive,video,/SL/dive/16893.mp4
dive,video,/SL/dive/16894.mp4
dive,video,/SL/dive/16895.mp4
dive,video,/SL/dive/16896.mp4
dive,video,/SL/dive/16897.mp4
dive,video,/SL/dive/16899.mp4
dive,video,/SL/dive/65495.mp4
divide,video,/SL/divide/16925.mp4
divide,video,/SL/divide/16926.mp4
divide,video,/SL/divide/16927.mp4
divide,video,/SL/divide/16928.mp4
divide,video,/SL/divide/16930.mp4
divide,video,/SL/divide/16936.mp4
divide,video,/SL/divide/65499.mp4
division,video,/SL/division/16950.mp4
division,video,/SL/division/16951.mp4
division,video,/SL/division/16955.mp4
division,video,/SL/division/16958.mp4
divorce,video,/SL/divorce/16963.mp4
divorce,video,/SL/divorce/16965.mp4
divorce,video,/SL/divorce/16966.mp4
divorce,video,/SL/divorce/16968.mp4
divorce,video,/SL/divorce/16971.mp4
divorce,video,/SL/divorce/16972.mp4
divorce,video,/SL/divorce/16976.mp4
dizzy,video,/SL/dizzy/16982.mp4
dizzy,video,/SL/dizzy/16984.mp4
dizzy,video,/SL/dizzy/16985.mp4
dizzy,video,/SL/dizzy/16986.mp4
dizzy,video,/SL/dizzy/65501.mp4
doctor,video,/SL/doctor/17013.mp4
doctor,video,/SL/doctor/17014.mp4
doctor,video,/SL/doctor/17015.mp4
doctor,video,/SL/doctor/17016.mp4
doctor,video,/SL/doctor/17017.mp4
doctor,video,/SL/doctor/17018.mp4
doctor,video,/SL/doctor/17019.mp4
doctor,video,/SL/doctor/17020.mp4
doctor,video,/SL/doctor/17026.mp4
doctor,video,/SL/doctor/65503.mp4
doctor,video,/SL/doctor/65504.mp4
document,video,/SL/document/17036.mp4
document,video,/SL/document/17037.mp4
document,video,/SL/document/17038.mp4
document,video,/SL/document/17039.mp4
document,video,/SL/document/17041.mp4
document,video,/SL/document/17042.mp4
document,video,/SL/document/65505.mp4
dog,video,/SL/dog/17083.mp4
dog,video,/SL/dog/17084.mp4
dog,video,/SL/dog/17085.mp4
dog,video,/SL/dog/17086.mp4
dog,video,/SL/dog/17087.mp4
dog,video,/SL/dog/17090.mp4
dog,video,/SL/dog/17091.mp4
dog,video,/SL/dog/17097.mp4
dog,video,/SL/dog/65506.mp4
dog,video,/SL/dog/65507.mp4
dog,video,/SL/dog/69298.mp4
doll,video,/SL/doll/17144.mp4
doll,video,/SL/doll/17145.mp4
doll,video,/SL/doll/17146.mp4
doll,video,/SL/doll/17149.mp4
doll,video,/SL/doll/17153.mp4
doll,video,/SL/doll/65510.mp4
doll,video,/SL/doll/69299.mp4
dollar,video,/SL/dollar/17124.mp4
dollar,video,/SL/dollar/17125.mp4
dollar,video,/SL/dollar/17126.mp4
dollar,video,/SL/dollar/17127.mp4
dollar,video,/SL/dollar/17128.mp4
dollar,video,/SL/dollar/17132.mp4
dollar,video,/SL/dollar/17133.mp4
dollar,video,/SL/dollar/17135.mp4
dolphin,video,/SL/dolphin/17157.mp4
dolphin,video,/SL/dolphin/17158.mp4
dolphin,video,/SL/dolphin/17159.mp4
dolphin,video,/SL/dolphin/17160.mp4
dolphin,video,/SL/dolphin/17166.mp4
don't want,video,/SL/don't want/17298.mp4
don't want,video,/SL/don't want/17300.mp4
don't want,video,/SL/don't want/17301.mp4
don't want,video,/SL/don't want/17302.mp4
don't want,video,/SL/don't want/17306.mp4
don't want,video,/SL/don't want/65518.mp4
done,video,/SL/done/17206.mp4
done,video,/SL/done/17209.mp4
done,video,/SL/done/17212.mp4
done,video,/SL/done/17214.mp4
done,video,/SL/done/69300.mp4
door,video,/SL/door/17324.mp4
door,video,/SL/door/17325.mp4
door,video,/SL/door/17326.mp4
door,video,/SL/door/17327.mp4
door,video,/SL/door/17330.mp4
door,video,/SL/door/17336.mp4
door,video,/SL/door/65520.mp4
dorm,video,/SL/dorm/17352.mp4
dorm,video,/SL/dorm/17353.mp4
dorm,video,/SL/dorm/17354.mp4
dorm,video,/SL/dorm/17355.mp4
dorm,video,/SL/dorm/17356.mp4
dorm,video,/SL/dorm/17359.mp4
dormitory,video,/SL/dormitory/17361.mp4
dormitory,video,/SL/dormitory/17362.mp4
dormitory,video,/SL/dormitory/17363.mp4
dormitory,video,/SL/dormitory/17364.mp4
dormitory,video,/SL/dormitory/17365.mp4
dormitory,video,/SL/dormitory/65522.mp4
double,video,/SL/double/17377.mp4
double,video,/SL/double/17378.mp4
double,video,/SL/double/17379.mp4
double,video,/SL/double/17381.mp4
double,video,/SL/double/17384.mp4
double,video,/SL/double/65523.mp4
doubt,video,/SL/doubt/17390.mp4
doubt,video,/SL/doubt/17391.mp4
doubt,video,/SL/doubt/17394.mp4
doubt,video,/SL/doubt/17395.mp4
doubt,video,/SL/doubt/17400.mp4
doubt,video,/SL/doubt/65524.mp4
